"state","year","race","rate","disease"
"Michigan",2023,"Multiple.races",94.3,"chlamydia"
"Michigan",2023,"Overall",429.5,"chlamydia"
"Minnesota",2023,"White",179.8,"chlamydia"
"Minnesota",2023,"Black",1465.4,"chlamydia"
"Minnesota",2023,"Hispanic",775.8,"chlamydia"
"Minnesota",2023,"AmericanIndian_AlaskaNative",1197.8,"chlamydia"
"Minnesota",2023,"Asian",246.9,"chlamydia"
"Minnesota",2023,"Native.Hawaiian.or.Pacific.Islander",1810.7,"chlamydia"
"Minnesota",2023,"Multiple.races",78.6,"chlamydia"
"Minnesota",2023,"Overall",379.5,"chlamydia"
"Mississippi",2023,"White",148.5,"chlamydia"
"Mississippi",2023,"Black",1098.8,"chlamydia"
"Mississippi",2023,"Hispanic",87.6,"chlamydia"
"Mississippi",2023,"AmericanIndian_AlaskaNative",1008.3,"chlamydia"
"Mississippi",2023,"Asian",73.2,"chlamydia"
"Mississippi",2023,"Native.Hawaiian.or.Pacific.Islander",406.5,"chlamydia"
"Mississippi",2023,"Multiple.races",482,"chlamydia"
"Mississippi",2023,"Overall",700.9,"chlamydia"
"Missouri",2023,"White",208.9,"chlamydia"
"Missouri",2023,"Black",1706.8,"chlamydia"
"Missouri",2023,"Hispanic",382.2,"chlamydia"
"Missouri",2023,"AmericanIndian_AlaskaNative",152.9,"chlamydia"
"Missouri",2023,"Asian",130,"chlamydia"
"Missouri",2023,"Native.Hawaiian.or.Pacific.Islander",518.2,"chlamydia"
"Missouri",2023,"Multiple.races",430.9,"chlamydia"
"Missouri",2023,"Overall",498.6,"chlamydia"
"Montana",2023,"White",227,"chlamydia"
"Montana",2023,"Black",1583.6,"chlamydia"
"Montana",2023,"Hispanic",356,"chlamydia"
"Montana",2023,"AmericanIndian_AlaskaNative",1289.9,"chlamydia"
"Montana",2023,"Asian",140.1,"chlamydia"
"Montana",2023,"Native.Hawaiian.or.Pacific.Islander",1175.2,"chlamydia"
"Montana",2023,"Multiple.races",543.9,"chlamydia"
"Montana",2023,"Overall",322.6,"chlamydia"
"Nebraska",2023,"White",236.5,"chlamydia"
"Nebraska",2023,"Black",1910.7,"chlamydia"
"Nebraska",2023,"Hispanic",781.9,"chlamydia"
"Nebraska",2023,"AmericanIndian_AlaskaNative",1140,"chlamydia"
"Nebraska",2023,"Asian",187.3,"chlamydia"
"Nebraska",2023,"Native.Hawaiian.or.Pacific.Islander",949.8,"chlamydia"
"Nebraska",2023,"Multiple.races",2415.7,"chlamydia"
"Nebraska",2023,"Overall",468.8,"chlamydia"
"Nevada",2023,"White",299,"chlamydia"
"Nevada",2023,"Black",965.8,"chlamydia"
"Nevada",2023,"Hispanic",110.4,"chlamydia"
"Nevada",2023,"AmericanIndian_AlaskaNative",693.5,"chlamydia"
"Nevada",2023,"Asian",176.4,"chlamydia"
"Nevada",2023,"Native.Hawaiian.or.Pacific.Islander",635.4,"chlamydia"
"Nevada",2023,"Multiple.races",101.1,"chlamydia"
"Nevada",2023,"Overall",493.6,"chlamydia"
"New Hampshire",2023,"White",109.2,"chlamydia"
"New Hampshire",2023,"Black",661.3,"chlamydia"
"New Hampshire",2023,"Hispanic",303.5,"chlamydia"
"New Hampshire",2023,"AmericanIndian_AlaskaNative",101.3,"chlamydia"
"New Hampshire",2023,"Asian",71.7,"chlamydia"
"New Hampshire",2023,"Native.Hawaiian.or.Pacific.Islander",1193.3,"chlamydia"
"New Hampshire",2023,"Multiple.races",0,"chlamydia"
"New Hampshire",2023,"Overall",196.6,"chlamydia"
"New Jersey",2023,"White",136,"chlamydia"
"New Jersey",2023,"Black",1019.6,"chlamydia"
"New Jersey",2023,"Hispanic",433.8,"chlamydia"
"New Jersey",2023,"AmericanIndian_AlaskaNative",0,"chlamydia"
"New Jersey",2023,"Asian",87.5,"chlamydia"
"New Jersey",2023,"Native.Hawaiian.or.Pacific.Islander",28.2,"chlamydia"
"New Jersey",2023,"Multiple.races",0,"chlamydia"
"New Jersey",2023,"Overall",384.1,"chlamydia"
"New Mexico",2023,"White",182.8,"chlamydia"
"New Mexico",2023,"Black",585.3,"chlamydia"
"New Mexico",2023,"Hispanic",373.3,"chlamydia"
"New Mexico",2023,"AmericanIndian_AlaskaNative",682,"chlamydia"
"New Mexico",2023,"Asian",272.2,"chlamydia"
"New Mexico",2023,"Native.Hawaiian.or.Pacific.Islander",1360.5,"chlamydia"
"New Mexico",2023,"Multiple.races",235.8,"chlamydia"
"New Mexico",2023,"Overall",523.6,"chlamydia"
"New York",2023,"White",171,"chlamydia"
"New York",2023,"Black",1022.1,"chlamydia"
"New York",2023,"Hispanic",608.7,"chlamydia"
"New York",2023,"AmericanIndian_AlaskaNative",494.5,"chlamydia"
"New York",2023,"Asian",173.5,"chlamydia"
"New York",2023,"Native.Hawaiian.or.Pacific.Islander",963.4,"chlamydia"
"New York",2023,"Multiple.races",681,"chlamydia"
"New York",2023,"Overall",558.4,"chlamydia"
"North Carolina",2023,"White",213.4,"chlamydia"
"North Carolina",2023,"Black",1409.5,"chlamydia"
"North Carolina",2023,"Hispanic",655.6,"chlamydia"
"North Carolina",2023,"AmericanIndian_AlaskaNative",761.7,"chlamydia"
"North Carolina",2023,"Asian",141.1,"chlamydia"
"North Carolina",2023,"Native.Hawaiian.or.Pacific.Islander",1613.9,"chlamydia"
"North Carolina",2023,"Multiple.races",167.6,"chlamydia"
"North Carolina",2023,"Overall",607.9,"chlamydia"
"North Dakota",2023,"White",226.8,"chlamydia"
"North Dakota",2023,"Black",1739.2,"chlamydia"
"North Dakota",2023,"Hispanic",429.5,"chlamydia"
"North Dakota",2023,"AmericanIndian_AlaskaNative",1620.8,"chlamydia"
"North Dakota",2023,"Asian",188.8,"chlamydia"
"North Dakota",2023,"Native.Hawaiian.or.Pacific.Islander",707.1,"chlamydia"
"North Dakota",2023,"Multiple.races",819.4,"chlamydia"
"North Dakota",2023,"Overall",436.4,"chlamydia"
"Ohio",2023,"White",177.3,"chlamydia"
"Ohio",2023,"Black",1535,"chlamydia"
"Ohio",2023,"Hispanic",437.8,"chlamydia"
"Ohio",2023,"AmericanIndian_AlaskaNative",209.7,"chlamydia"
"Ohio",2023,"Asian",111.8,"chlamydia"
"Ohio",2023,"Native.Hawaiian.or.Pacific.Islander",979.9,"chlamydia"
"Ohio",2023,"Multiple.races",1201.7,"chlamydia"
"Ohio",2023,"Overall",461.7,"chlamydia"
"Oklahoma",2023,"White",240,"chlamydia"
"Oklahoma",2023,"Black",1279.1,"chlamydia"
"Oklahoma",2023,"Hispanic",480.2,"chlamydia"
"Oklahoma",2023,"AmericanIndian_AlaskaNative",508.6,"chlamydia"
"Oklahoma",2023,"Asian",144.8,"chlamydia"
"Oklahoma",2023,"Native.Hawaiian.or.Pacific.Islander",1039.7,"chlamydia"
"Oklahoma",2023,"Multiple.races",545,"chlamydia"
"Oklahoma",2023,"Overall",471.3,"chlamydia"
"Oregon",2023,"White",168.4,"chlamydia"
"Oregon",2023,"Black",903.9,"chlamydia"
"Oregon",2023,"Hispanic",437.3,"chlamydia"
"Oregon",2023,"AmericanIndian_AlaskaNative",536.6,"chlamydia"
"Oregon",2023,"Asian",132.4,"chlamydia"
"Oregon",2023,"Native.Hawaiian.or.Pacific.Islander",344.5,"chlamydia"
"Oregon",2023,"Multiple.races",332.6,"chlamydia"
"Oregon",2023,"Overall",362.5,"chlamydia"
"Pennsylvania",2023,"White",141.8,"chlamydia"
"Pennsylvania",2023,"Black",1526.8,"chlamydia"
"Pennsylvania",2023,"Hispanic",740.1,"chlamydia"
"Pennsylvania",2023,"AmericanIndian_AlaskaNative",169.2,"chlamydia"
"Pennsylvania",2023,"Asian",133.2,"chlamydia"
"Pennsylvania",2023,"Native.Hawaiian.or.Pacific.Islander",619,"chlamydia"
"Pennsylvania",2023,"Multiple.races",1530.8,"chlamydia"
"Pennsylvania",2023,"Overall",421.2,"chlamydia"
"Rhode Island",2023,"White",181.6,"chlamydia"
"Rhode Island",2023,"Black",1327.2,"chlamydia"
"Rhode Island",2023,"Hispanic",780.6,"chlamydia"
"Rhode Island",2023,"AmericanIndian_AlaskaNative",642.4,"chlamydia"
"Rhode Island",2023,"Asian",276.6,"chlamydia"
"Rhode Island",2023,"Native.Hawaiian.or.Pacific.Islander",1783.1,"chlamydia"
"Rhode Island",2023,"Multiple.races",365.6,"chlamydia"
"Rhode Island",2023,"Overall",480.8,"chlamydia"
"South Carolina",2023,"White",177.2,"chlamydia"
"South Carolina",2023,"Black",1203,"chlamydia"
"South Carolina",2023,"Hispanic",330.3,"chlamydia"
"South Carolina",2023,"AmericanIndian_AlaskaNative",412.3,"chlamydia"
"South Carolina",2023,"Asian",184.8,"chlamydia"
"South Carolina",2023,"Native.Hawaiian.or.Pacific.Islander",444.1,"chlamydia"
"South Carolina",2023,"Multiple.races",120.2,"chlamydia"
"South Carolina",2023,"Overall",612.1,"chlamydia"
"South Dakota",2023,"White",222.1,"chlamydia"
"South Dakota",2023,"Black",1395,"chlamydia"
"South Dakota",2023,"Hispanic",731.3,"chlamydia"
"South Dakota",2023,"AmericanIndian_AlaskaNative",2254.5,"chlamydia"
"South Dakota",2023,"Asian",137.2,"chlamydia"
"South Dakota",2023,"Native.Hawaiian.or.Pacific.Islander",223.7,"chlamydia"
"South Dakota",2023,"Multiple.races",3068.5,"chlamydia"
"South Dakota",2023,"Overall",531.6,"chlamydia"
"Tennessee",2023,"White",229.9,"chlamydia"
"Tennessee",2023,"Black",1300.6,"chlamydia"
"Tennessee",2023,"Hispanic",523.3,"chlamydia"
"Tennessee",2023,"AmericanIndian_AlaskaNative",213.3,"chlamydia"
"Tennessee",2023,"Asian",121.3,"chlamydia"
"Tennessee",2023,"Native.Hawaiian.or.Pacific.Islander",720.1,"chlamydia"
"Tennessee",2023,"Multiple.races",247.5,"chlamydia"
"Tennessee",2023,"Overall",517.4,"chlamydia"
"Texas",2023,"White",184.2,"chlamydia"
"Texas",2023,"Black",826.9,"chlamydia"
"Texas",2023,"Hispanic",355.3,"chlamydia"
"Texas",2023,"AmericanIndian_AlaskaNative",204.8,"chlamydia"
"Texas",2023,"Asian",30.4,"chlamydia"
"Texas",2023,"Native.Hawaiian.or.Pacific.Islander",264.8,"chlamydia"
"Texas",2023,"Multiple.races",293.5,"chlamydia"
"Texas",2023,"Overall",491.9,"chlamydia"
"Utah",2023,"White",214.8,"chlamydia"
"Utah",2023,"Black",1263.5,"chlamydia"
"Utah",2023,"Hispanic",626.9,"chlamydia"
"Utah",2023,"AmericanIndian_AlaskaNative",725.3,"chlamydia"
"Utah",2023,"Asian",241.2,"chlamydia"
"Utah",2023,"Native.Hawaiian.or.Pacific.Islander",805.9,"chlamydia"
"Utah",2023,"Multiple.races",52.2,"chlamydia"
"Utah",2023,"Overall",322,"chlamydia"
"Vermont",2023,"White",131.1,"chlamydia"
"Vermont",2023,"Black",859,"chlamydia"
"Vermont",2023,"Hispanic",182.5,"chlamydia"
"Vermont",2023,"AmericanIndian_AlaskaNative",144.9,"chlamydia"
"Vermont",2023,"Asian",127.2,"chlamydia"
"Vermont",2023,"Native.Hawaiian.or.Pacific.Islander",0,"chlamydia"
"Vermont",2023,"Multiple.races",144.5,"chlamydia"
"Vermont",2023,"Overall",201.9,"chlamydia"
"Virginia",2023,"White",150.8,"chlamydia"
"Virginia",2023,"Black",943.6,"chlamydia"
"Virginia",2023,"Hispanic",377.9,"chlamydia"
"Virginia",2023,"AmericanIndian_AlaskaNative",476.8,"chlamydia"
"Virginia",2023,"Asian",91.2,"chlamydia"
"Virginia",2023,"Native.Hawaiian.or.Pacific.Islander",641.2,"chlamydia"
"Virginia",2023,"Multiple.races",173.6,"chlamydia"
"Virginia",2023,"Overall",472.8,"chlamydia"
"Washington",2023,"White",153.9,"chlamydia"
"Washington",2023,"Black",636.4,"chlamydia"
"Washington",2023,"Hispanic",549.8,"chlamydia"
"Washington",2023,"AmericanIndian_AlaskaNative",558.6,"chlamydia"
"Washington",2023,"Asian",82.8,"chlamydia"
"Washington",2023,"Native.Hawaiian.or.Pacific.Islander",672.8,"chlamydia"
"Washington",2023,"Multiple.races",153.9,"chlamydia"
"Washington",2023,"Overall",354.4,"chlamydia"
"West Virginia",2023,"White",173.6,"chlamydia"
"West Virginia",2023,"Black",880.6,"chlamydia"
"West Virginia",2023,"Hispanic",216.5,"chlamydia"
"West Virginia",2023,"AmericanIndian_AlaskaNative",25.8,"chlamydia"
"West Virginia",2023,"Asian",118.4,"chlamydia"
"West Virginia",2023,"Native.Hawaiian.or.Pacific.Islander",753.8,"chlamydia"
"West Virginia",2023,"Multiple.races",1493.5,"chlamydia"
"West Virginia",2023,"Overall",249,"chlamydia"
"Wisconsin",2023,"White",201.3,"chlamydia"
"Wisconsin",2023,"Black",2652.2,"chlamydia"
"Wisconsin",2023,"Hispanic",743.3,"chlamydia"
"Wisconsin",2023,"AmericanIndian_AlaskaNative",693,"chlamydia"
"Wisconsin",2023,"Asian",180.8,"chlamydia"
"Wisconsin",2023,"Native.Hawaiian.or.Pacific.Islander",1498,"chlamydia"
"Wisconsin",2023,"Multiple.races",42.4,"chlamydia"
"Wisconsin",2023,"Overall",422.8,"chlamydia"
"Wyoming",2023,"White",25.1,"chlamydia"
"Wyoming",2023,"Black",236.5,"chlamydia"
"Wyoming",2023,"Hispanic",297.8,"chlamydia"
"Wyoming",2023,"AmericanIndian_AlaskaNative",282.7,"chlamydia"
"Wyoming",2023,"Asian",16.2,"chlamydia"
"Wyoming",2023,"Native.Hawaiian.or.Pacific.Islander",892.9,"chlamydia"
"Wyoming",2023,"Multiple.races",0,"chlamydia"
"Wyoming",2023,"Overall",313.2,"chlamydia"
"United States",2020,"White",6.9,"syphilis"
"United States",2020,"Black",33.6,"syphilis"
"United States",2020,"Hispanic",13.6,"syphilis"
"United States",2020,"AmericanIndian_AlaskaNative",26.8,"syphilis"
"United States",2020,"Asian",4.5,"syphilis"
"United States",2020,"Native.Hawaiian.or.Pacific.Islander",22,"syphilis"
"United States",2020,"Multiple.races",13.3,"syphilis"
"United States",2020,"Overall",11.9,"syphilis"
"Alabama",2020,"White",4.9,"syphilis"
"Alabama",2020,"Black",25.5,"syphilis"
"Alabama",2020,"Hispanic",6,"syphilis"
"Alabama",2020,"AmericanIndian_AlaskaNative",0,"syphilis"
"Alabama",2020,"Asian",0,"syphilis"
"Alabama",2020,"Native.Hawaiian.or.Pacific.Islander",39.4,"syphilis"
"Alabama",2020,"Multiple.races",8.4,"syphilis"
"Alabama",2020,"Overall",10.5,"syphilis"
"Alaska",2020,"White",12.2,"syphilis"
"Alaska",2020,"Black",63.3,"syphilis"
"Alaska",2020,"Hispanic",27.8,"syphilis"
"Alaska",2020,"AmericanIndian_AlaskaNative",67.8,"syphilis"
"Alaska",2020,"Asian",10.7,"syphilis"
"Alaska",2020,"Native.Hawaiian.or.Pacific.Islander",53.7,"syphilis"
"Alaska",2020,"Multiple.races",13.6,"syphilis"
"Alaska",2020,"Overall",24,"syphilis"
"Arizona",2020,"White",11.8,"syphilis"
"Arizona",2020,"Black",55.6,"syphilis"
"Arizona",2020,"Hispanic",22.1,"syphilis"
"Arizona",2020,"AmericanIndian_AlaskaNative",63.1,"syphilis"
"Arizona",2020,"Asian",7.6,"syphilis"
"Arizona",2020,"Native.Hawaiian.or.Pacific.Islander",29.3,"syphilis"
"Arizona",2020,"Multiple.races",16.5,"syphilis"
"Arizona",2020,"Overall",20.3,"syphilis"
"Arkansas",2020,"White",10.6,"syphilis"
"Arkansas",2020,"Black",51.1,"syphilis"
"Arkansas",2020,"Hispanic",7,"syphilis"
"Arkansas",2020,"AmericanIndian_AlaskaNative",4.3,"syphilis"
"Arkansas",2020,"Asian",2,"syphilis"
"Arkansas",2020,"Native.Hawaiian.or.Pacific.Islander",17.4,"syphilis"
"Arkansas",2020,"Multiple.races",0,"syphilis"
"Arkansas",2020,"Overall",16.7,"syphilis"
"California",2020,"White",16.9,"syphilis"
"California",2020,"Black",45.6,"syphilis"
"California",2020,"Hispanic",17.3,"syphilis"
"California",2020,"AmericanIndian_AlaskaNative",20.3,"syphilis"
"California",2020,"Asian",6.5,"syphilis"
"California",2020,"Native.Hawaiian.or.Pacific.Islander",25.1,"syphilis"
"California",2020,"Multiple.races",5.6,"syphilis"
"California",2020,"Overall",19.5,"syphilis"
"Colorado",2020,"White",7.9,"syphilis"
"Colorado",2020,"Black",25.9,"syphilis"
"Colorado",2020,"Hispanic",15.7,"syphilis"
"Colorado",2020,"AmericanIndian_AlaskaNative",8.1,"syphilis"
"Colorado",2020,"Asian",5.1,"syphilis"
"Colorado",2020,"Native.Hawaiian.or.Pacific.Islander",35,"syphilis"
"Colorado",2020,"Multiple.races",20.6,"syphilis"
"Colorado",2020,"Overall",11.1,"syphilis"
"Connecticut",2020,"White",5.8,"syphilis"
"Connecticut",2020,"Black",2.1,"syphilis"
"Connecticut",2020,"Hispanic",1.4,"syphilis"
"Connecticut",2020,"AmericanIndian_AlaskaNative",0,"syphilis"
"Connecticut",2020,"Asian",4.5,"syphilis"
"Connecticut",2020,"Native.Hawaiian.or.Pacific.Islander",0,"syphilis"
"Connecticut",2020,"Multiple.races",0,"syphilis"
"Connecticut",2020,"Overall",7.8,"syphilis"
"Delaware",2020,"White",3,"syphilis"
"Delaware",2020,"Black",19.1,"syphilis"
"Delaware",2020,"Hispanic",3.1,"syphilis"
"Delaware",2020,"AmericanIndian_AlaskaNative",0,"syphilis"
"Delaware",2020,"Asian",0,"syphilis"
"Delaware",2020,"Native.Hawaiian.or.Pacific.Islander",0,"syphilis"
"Delaware",2020,"Multiple.races",4,"syphilis"
"Delaware",2020,"Overall",9.8,"syphilis"
"District of Columbia",2020,"White",27.3,"syphilis"
"District of Columbia",2020,"Black",46.3,"syphilis"
"District of Columbia",2020,"Hispanic",25.4,"syphilis"
"District of Columbia",2020,"AmericanIndian_AlaskaNative",0,"syphilis"
"District of Columbia",2020,"Asian",16.5,"syphilis"
"District of Columbia",2020,"Native.Hawaiian.or.Pacific.Islander",0,"syphilis"
"District of Columbia",2020,"Multiple.races",12,"syphilis"
"District of Columbia",2020,"Overall",35.8,"syphilis"
"Florida",2020,"White",9.1,"syphilis"
"Florida",2020,"Black",35.3,"syphilis"
"Florida",2020,"Hispanic",15.1,"syphilis"
"Florida",2020,"AmericanIndian_AlaskaNative",5.5,"syphilis"
"Florida",2020,"Asian",4,"syphilis"
"Florida",2020,"Native.Hawaiian.or.Pacific.Islander",28,"syphilis"
"Florida",2020,"Multiple.races",0,"syphilis"
"Florida",2020,"Overall",16.3,"syphilis"
"Georgia",2020,"White",5.9,"syphilis"
"Georgia",2020,"Black",38.1,"syphilis"
"Georgia",2020,"Hispanic",9.7,"syphilis"
"Georgia",2020,"AmericanIndian_AlaskaNative",0,"syphilis"
"Georgia",2020,"Asian",2.1,"syphilis"
"Georgia",2020,"Native.Hawaiian.or.Pacific.Islander",0,"syphilis"
"Georgia",2020,"Multiple.races",3.3,"syphilis"
"Georgia",2020,"Overall",16.4,"syphilis"
"Hawaii",2020,"White",8.4,"syphilis"
"Hawaii",2020,"Black",42.2,"syphilis"
"Hawaii",2020,"Hispanic",13.7,"syphilis"
"Hawaii",2020,"AmericanIndian_AlaskaNative",65.1,"syphilis"
"Hawaii",2020,"Asian",5.8,"syphilis"
"Hawaii",2020,"Native.Hawaiian.or.Pacific.Islander",31.2,"syphilis"
"Hawaii",2020,"Multiple.races",7.2,"syphilis"
"Hawaii",2020,"Overall",12.5,"syphilis"
"Idaho",2020,"White",2.1,"syphilis"
"Idaho",2020,"Black",14.3,"syphilis"
"Idaho",2020,"Hispanic",5.8,"syphilis"
"Idaho",2020,"AmericanIndian_AlaskaNative",10.1,"syphilis"
"Idaho",2020,"Asian",0,"syphilis"
"Idaho",2020,"Native.Hawaiian.or.Pacific.Islander",0,"syphilis"
"Idaho",2020,"Multiple.races",7.7,"syphilis"
"Idaho",2020,"Overall",3.6,"syphilis"
"Illinois",2020,"White",4.8,"syphilis"
"Illinois",2020,"Black",36.2,"syphilis"
"Illinois",2020,"Hispanic",11.3,"syphilis"
"Illinois",2020,"AmericanIndian_AlaskaNative",0,"syphilis"
"Illinois",2020,"Asian",2.8,"syphilis"
"Illinois",2020,"Native.Hawaiian.or.Pacific.Islander",26.9,"syphilis"
"Illinois",2020,"Multiple.races",1.8,"syphilis"
"Illinois",2020,"Overall",11.5,"syphilis"
"Indiana",2020,"White",4,"syphilis"
"Indiana",2020,"Black",35.8,"syphilis"
"Indiana",2020,"Hispanic",9.8,"syphilis"
"Indiana",2020,"AmericanIndian_AlaskaNative",6.4,"syphilis"
"Indiana",2020,"Asian",0.6,"syphilis"
"Indiana",2020,"Native.Hawaiian.or.Pacific.Islander",36.8,"syphilis"
"Indiana",2020,"Multiple.races",11.1,"syphilis"
"Indiana",2020,"Overall",7.8,"syphilis"
"Iowa",2020,"White",4.6,"syphilis"
"Iowa",2020,"Black",36.8,"syphilis"
"Iowa",2020,"Hispanic",6.7,"syphilis"
"Iowa",2020,"AmericanIndian_AlaskaNative",0,"syphilis"
"Iowa",2020,"Asian",7,"syphilis"
"Iowa",2020,"Native.Hawaiian.or.Pacific.Islander",0,"syphilis"
"Iowa",2020,"Multiple.races",6.9,"syphilis"
"Iowa",2020,"Overall",6.1,"syphilis"
"Kansas",2020,"White",4,"syphilis"
"Kansas",2020,"Black",13.6,"syphilis"
"Kansas",2020,"Hispanic",8.7,"syphilis"
"Kansas",2020,"AmericanIndian_AlaskaNative",4.3,"syphilis"
"Kansas",2020,"Asian",3.3,"syphilis"
"Kansas",2020,"Native.Hawaiian.or.Pacific.Islander",33.5,"syphilis"
"Kansas",2020,"Multiple.races",0,"syphilis"
"Kansas",2020,"Overall",5.1,"syphilis"
"Kentucky",2020,"White",7.6,"syphilis"
"Kentucky",2020,"Black",32.4,"syphilis"
"Kentucky",2020,"Hispanic",12.1,"syphilis"
"Kentucky",2020,"AmericanIndian_AlaskaNative",0,"syphilis"
"Kentucky",2020,"Asian",0,"syphilis"
"Kentucky",2020,"Native.Hawaiian.or.Pacific.Islander",0,"syphilis"
"Kentucky",2020,"Multiple.races",5.7,"syphilis"
"Kentucky",2020,"Overall",9.9,"syphilis"
"Louisiana",2020,"White",8.8,"syphilis"
"Louisiana",2020,"Black",28.7,"syphilis"
"Louisiana",2020,"Hispanic",6.3,"syphilis"
"Louisiana",2020,"AmericanIndian_AlaskaNative",0,"syphilis"
"Louisiana",2020,"Asian",3.6,"syphilis"
"Louisiana",2020,"Native.Hawaiian.or.Pacific.Islander",0,"syphilis"
"Louisiana",2020,"Multiple.races",22,"syphilis"
"Louisiana",2020,"Overall",15.1,"syphilis"
"Maine",2020,"White",2.5,"syphilis"
"Maine",2020,"Black",8.8,"syphilis"
"Maine",2020,"Hispanic",0,"syphilis"
"Maine",2020,"AmericanIndian_AlaskaNative",0,"syphilis"
"Maine",2020,"Asian",5.6,"syphilis"
"Maine",2020,"Native.Hawaiian.or.Pacific.Islander",234.7,"syphilis"
"Maine",2020,"Multiple.races",0,"syphilis"
"Maine",2020,"Overall",2.8,"syphilis"
"Maryland",2020,"White",4.5,"syphilis"
"Maryland",2020,"Black",32.1,"syphilis"
"Maryland",2020,"Hispanic",13,"syphilis"
"Maryland",2020,"AmericanIndian_AlaskaNative",6.7,"syphilis"
"Maryland",2020,"Asian",4.8,"syphilis"
"Maryland",2020,"Native.Hawaiian.or.Pacific.Islander",132.5,"syphilis"
"Maryland",2020,"Multiple.races",11.9,"syphilis"
"Maryland",2020,"Overall",14.1,"syphilis"
"Massachusetts",2020,"White",5.7,"syphilis"
"Massachusetts",2020,"Black",17.7,"syphilis"
"Massachusetts",2020,"Hispanic",17.7,"syphilis"
"Massachusetts",2020,"AmericanIndian_AlaskaNative",15.6,"syphilis"
"Massachusetts",2020,"Asian",3.5,"syphilis"
"Massachusetts",2020,"Native.Hawaiian.or.Pacific.Islander",32.4,"syphilis"
"Massachusetts",2020,"Multiple.races",13.3,"syphilis"
"Massachusetts",2020,"Overall",8.8,"syphilis"
"Michigan",2020,"White",3.3,"syphilis"
"Michigan",2020,"Black",34.1,"syphilis"
"Michigan",2020,"Hispanic",5.8,"syphilis"
"Michigan",2020,"AmericanIndian_AlaskaNative",8.7,"syphilis"
"Michigan",2020,"Asian",2.1,"syphilis"
"Michigan",2020,"Native.Hawaiian.or.Pacific.Islander",0,"syphilis"
"Michigan",2020,"Multiple.races",1.3,"syphilis"
"Michigan",2020,"Overall",7.8,"syphilis"
"Minnesota",2020,"White",4.5,"syphilis"
"Minnesota",2020,"Black",21.7,"syphilis"
"Minnesota",2020,"Hispanic",12.5,"syphilis"
"Minnesota",2020,"AmericanIndian_AlaskaNative",97.7,"syphilis"
"Minnesota",2020,"Asian",3.7,"syphilis"
"Minnesota",2020,"Native.Hawaiian.or.Pacific.Islander",93.3,"syphilis"
"Minnesota",2020,"Multiple.races",8,"syphilis"
"Minnesota",2020,"Overall",7.3,"syphilis"
"Mississippi",2020,"White",9.6,"syphilis"
"Mississippi",2020,"Black",50.3,"syphilis"
"Mississippi",2020,"Hispanic",8,"syphilis"
"Mississippi",2020,"AmericanIndian_AlaskaNative",0,"syphilis"
"Mississippi",2020,"Asian",6.2,"syphilis"
"Mississippi",2020,"Native.Hawaiian.or.Pacific.Islander",0,"syphilis"
"Mississippi",2020,"Multiple.races",10.9,"syphilis"
"Mississippi",2020,"Overall",25.1,"syphilis"
"Missouri",2020,"White",7.8,"syphilis"
